price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed,vehicle_age
9995,2011,ford escape,excellent,4,gas,84156,automatic,SUV,black,1,2019-01-04,38,8
3500,2006,ford escape,good,6,gas,163500,automatic,SUV,blue,1,2018-08-18,23,12
2500,2006,ford escape,good,6,gas,171600,automatic,SUV,unknown,1,2019-04-01,89,13
999,2010,subaru forester,good,4,gas,210741,manual,wagon,blue,1,2018-06-13,22,8
26000,2011,ford f250,excellent,8,diesel,123025,automatic,truck,white,1,2018-09-08,10,7
24200,2018,nissan frontier crew cab sv,good,6,gas,11034,other,pickup,blue,1,2018-12-28,58,0
19000,2015,nissan frontier crew cab sv,good,6,gas,43707,other,pickup,red,0,2019-02-04,41,4
5000,2005,acura tl,excellent,6,gas,100000,automatic,sedan,blue,0,2018-11-17,17,13
1499,2003,subaru forester,good,4,gas,191629,manual,SUV,black,1,2018-09-20,12,15
4500,2014,ford focus se,like new,4,gas,127413,automatic,sedan,unknown,0,2019-02-09,50,5
10888,2011,chevrolet silverado 3500hd,good,8,diesel,123025,automatic,truck,white,0,2018-06-29,55,7
13995,2015,ford taurus,excellent,6,gas,78285,automatic,sedan,silver,1,2018-08-07,29,3
14495,2012,bmw x5,excellent,6,gas,65309,automatic,SUV,grey,1,2019-01-31,54,7
18485,2012,chevrolet suburban,excellent,8,gas,127636,automatic,SUV,white,1,2018-10-21,40,6
11500,2006,ford f-250,excellent,8,diesel,218500,automatic,pickup,unknown,0,2018-09-02,40,12
1200,2010,toyota prius,salvage,4,hybrid,180000,manual,hatchback,red,0,2018-05-19,5,8
10495,2012,toyota camry,excellent,4,gas,90948,automatic,sedan,silver,0,2018-11-06,18,6
18793,2008,chevrolet silverado 2500hd,excellent,8,gas,70000,automatic,pickup,grey,1,2019-01-13,61,11
27500,2014,jeep wrangler unlimited,excellent,6,gas,76858,manual,SUV,silver,1,2018-11-07,49,4
9999,1976,gmc sierra,good,8,gas,3028,automatic,truck,unknown,0,2018-09-16,5,42
3000,2007,chevrolet malibu,excellent,6,gas,197000,automatic,sedan,unknown,0,2018-05-23,11,11
28900,2015,ford f-150,good,6,gas,117397,automatic,truck,white,1,2018-05-15,72,3
14900,2011,ford f-150,good,8,gas,123025,automatic,truck,white,0,2018-05-17,60,7
16900,2012,ram 1500,good,8,gas,65502,automatic,truck,white,1,2019-03-22,60,7
26900,2018,ford f150 supercrew cab xlt,excellent,6,gas,10212,automatic,pickup,red,1,2018-05-24,77,0
15900,2018,dodge grand caravan,good,6,gas,51051,automatic,van,grey,0,2018-12-20,102,0
29900,2016,ford f-250 sd,good,8,gas,122466,automatic,truck,grey,1,2018-09-29,15,2
9500,2016,volkswagen jetta,excellent,4,gas,79980,automatic,sedan,brown,0,2019-02-09,46,3
3000,2003,ford explorer,good,6,gas,164000,automatic,SUV,grey,1,2018-08-25,10,15
24000,2018,nissan frontier crew cab sv,good,6,gas,16295,other,pickup,blue,1,2018-12-06,21,0
12000,1982,chevrolet corvette,good,8,gas,43000,automatic,convertible,blue,0,2018-07-31,25,36
14000,2016,toyota rav4,good,4,gas,81500,automatic,SUV,black,0,2018-08-23,39,2
7500,2010,honda pilot,excellent,6,gas,161000,automatic,SUV,custom,0,2019-02-27,12,9
4795,2010,toyota camry,good,4,gas,180500,automatic,sedan,grey,0,2018-08-13,69,8
4400,2005,ford escape,good,6,gas,112000,automatic,SUV,brown,0,2019-04-15,1,14
3999,2012,nissan versa,good,4,gas,203737,automatic,sedan,unknown,0,2019-03-10,81,7
4995,2008,honda civic,excellent,4,gas,151427,automatic,coupe,unknown,0,2018-05-30,60,10
6900,2013,ford f-150,excellent,6,gas,187000,automatic,truck,white,0,2018-09-18,19,5
11900,2016,ford f-150,excellent,6,gas,149000,automatic,truck,unknown,0,2018-08-31,23,2
6900,2015,nissan altima,excellent,4,gas,144000,automatic,truck,blue,0,2018-09-23,20,3
9988,2002,chevrolet silverado 2500hd,good,8,diesel,160000,automatic,truck,black,1,2019-02-26,157,17
3995,2008,ford focus se,like new,4,gas,118104,automatic,sedan,green,0,2018-09-23,19,10
5888,2007,toyota camry,good,4,gas,139187,automatic,sedan,silver,0,2018-07-01,28,11
30495,2016,toyota tundra,excellent,8,gas,71733,automatic,truck,grey,1,2018-12-19,30,2
18500,2012,toyota 4runner,excellent,6,gas,92955,automatic,SUV,white,0,2018-10-03,24,6
5699,2004,ford f150,good,8,gas,105000,automatic,truck,blue,0,2018-11-30,29,14
25200,2013,ford f-250 super duty,excellent,8,diesel,121000,automatic,truck,white,1,2019-03-26,20,6
4100,2010,ford escape,excellent,6,other,248000,automatic,SUV,unknown,0,2018-10-04,42,8
7200,2012,honda civic,excellent,4,gas,122945,automatic,sedan,silver,0,2019-03-04,1,7
8500,2004,ford f350 super duty,good,8,diesel,189000,automatic,truck,brown,1,2018-11-16,12,14
9795,2014,dodge charger,good,8,gas,90210,automatic,sedan,blue,0,2018-05-01,51,4
2800,2006,honda odyssey,good,6,gas,197527,automatic,wagon,custom,0,2019-01-14,42,13
2800,2005,honda odyssey,good,6,gas,191116,automatic,wagon,silver,0,2018-07-28,50,13
7995,2014,chevrolet malibu,excellent,4,gas,99132,automatic,sedan,black,0,2018-06-01,30,4
18995,2011,toyota tacoma,excellent,6,gas,90099,automatic,truck,blue,1,2018-08-30,18,7
21995,2012,jeep wrangler,excellent,6,gas,88512,manual,SUV,unknown,1,2019-03-07,37,7
6399,2010,toyota corolla,good,4,gas,127168,automatic,sedan,custom,0,2018-06-03,35,8
11995,2011,honda pilot,excellent,6,gas,109803,automatic,SUV,red,1,2019-03-19,33,8
8499,2011,toyota camry,good,4,gas,85000,automatic,sedan,unknown,0,2018-05-08,59,7
17995,2014,ford f-150,excellent,6,gas,104012,automatic,pickup,black,1,2018-10-01,13,4
6000,2003,ram 1500,good,8,gas,161397,automatic,truck,black,1,2018-12-27,9,15
3000,2007,ford ranger,good,6,gas,178000,automatic,truck,white,0,2019-03-27,7,12
12995,2012,ram 1500,excellent,8,gas,154000,automatic,pickup,silver,1,2019-04-04,42,7
8900,2013,ram 3500,excellent,6,diesel,208000,automatic,truck,white,0,2018-05-02,82,5
13900,2018,hyundai elantra,excellent,4,gas,20169,automatic,sedan,blue,0,2018-11-26,84,0
6985,2008,jeep grand cherokee,excellent,6,gas,139805,automatic,SUV,red,1,2018-07-28,33,10
15995,2013,volkswagen passat,excellent,4,diesel,17693,automatic,sedan,silver,0,2018-07-03,51,5
3200,2005,chevrolet silverado,fair,8,gas,198000,automatic,pickup,unknown,1,2019-03-10,40,14
24900,2000,chevrolet corvette,excellent,8,gas,25000,automatic,convertible,red,0,2018-09-03,47,18
4500,2005,cadillac escalade,excellent,8,gas,200000,automatic,SUV,grey,1,2018-12-03,89,13
7995,2007,jeep liberty,excellent,6,gas,106187,automatic,SUV,white,1,2018-11-11,52,11
2995,1994,gmc sierra,excellent,6,gas,145000,automatic,pickup,green,0,2018-07-12,42,24
7000,2009,ford f-150,good,8,gas,105208,automatic,truck,blue,0,2018-12-24,56,9
7000,1997,ford f-150,good,8,gas,179888,automatic,pickup,red,0,2018-10-18,27,21
23000,2014,chevrolet silverado,excellent,8,gas,68000,automatic,pickup,black,0,2019-01-18,13,5
16995,2012,gmc yukon,excellent,8,gas,110000,automatic,SUV,black,1,2019-02-02,10,7
4900,2005,toyota tundra,good,8,gas,218226,automatic,truck,grey,0,2018-05-04,26,13
3995,2008,gmc acadia,good,6,gas,200000,automatic,SUV,unknown,0,2018-06-15,49,10
17500,2013,chrysler 300,like new,6,gas,99840,automatic,sedan,white,0,2018-10-07,49,5
12700,2011,gmc sierra,excellent,8,gas,110800,automatic,truck,white,0,2018-10-14,31,7
8995,2015,nissan altima,excellent,4,gas,98079,automatic,sedan,grey,0,2018-08-26,30,3
6200,2005,subaru outback,good,6,gas,138000,automatic,wagon,blue,1,2018-06-16,45,13
22900,2015,gmc sierra 2500hd,good,8,gas,172179,automatic,truck,unknown,1,2019-02-15,58,4
9500,2009,ram 1500,good,8,gas,142000,automatic,pickup,red,1,2018-07-25,49,9
19000,2011,ford f-150,good,6,gas,144000,automatic,truck,white,1,2019-03-09,44,8
13900,2014,ford expedition,good,8,gas,159791,automatic,SUV,black,1,2018-11-06,38,4
15500,2011,ford f-150,excellent,8,gas,156000,automatic,truck,white,1,2018-09-27,6,7
11900,2017,dodge grand caravan,good,6,gas,41000,automatic,van,grey,0,2018-07-24,23,1
10900,2010,chevrolet suburban,excellent,8,gas,198,automatic,SUV,blue,0,2018-10-07,15,8
16900,2005,chevrolet corvette,excellent,8,gas,60000,automatic,coupe,silver,0,2018-05-25,81,13
3400,2006,honda cr-v,excellent,4,gas,139000,automatic,SUV,black,0,2018-12-13,7,12
10900,2005,ford f-150,good,8,gas,95770,automatic,truck,white,1,2018-12-18,7,13
18900,2003,ram 2500,good,6,diesel,49122,automatic,truck,custom,0,2019-03-14,7,16
11900,2013,ford escape,good,4,gas,75395,automatic,SUV,unknown,1,2018-07-02,35,5
15900,2015,ford f-150,good,8,gas,134010,automatic,truck,custom,1,2018-12-26,17,3
9900,2010,jeep liberty,good,6,gas,74063,automatic,SUV,silver,1,2018-12-28,23,8
9900,2014,ford f-150,good,8,gas,145000,automatic,pickup,brown,0,2018-06-18,33,4
9750,2015,ford escape,excellent,4,gas,101000,automatic,SUV,black,0,2018-06-23,54,3
12900,2012,chevrolet silverado 1500,good,8,gas,139000,automatic,truck,black,1,2018-06-29,70,6
11000,2014,ram 1500,excellent,8,gas,90000,automatic,pickup,unknown,1,2019-03-07,55,5
5900,2012,toyota camry,good,4,gas,184110,automatic,sedan,white,0,2018-09-30,7,6
4200,2005,ford f-150,good,8,gas,153108,automatic,truck,grey,1,2018-11-24,18,13
7995,2012,nissan altima,good,4,gas,90827,other,sedan,white,0,2018-11-28,34,6
2800,2007,honda accord,good,6,gas,212000,automatic,sedan,blue,0,2019-02-08,31,12
21995,2014,gmc sierra 1500,like new,8,gas,93400,automatic,truck,black,1,2018-07-29,25,4
3800,1988,ram 2500,good,6,gas,64000,automatic,pickup,unknown,1,2018-08-26,34,30
25995,2016,ford f-150,like new,6,gas,57000,automatic,truck,blue,1,2018-10-06,19,2
35000,2018,ford f-150,like new,8,gas,16000,automatic,truck,white,1,2018-08-11,25,0
7995,2010,subaru forester,excellent,4,gas,108976,automatic,wagon,blue,1,2018-08-16,34,8
8500,2005,jeep wrangler,good,4,gas,121400,manual,other,orange,1,2018-09-27,58,13
2650,2007,chevrolet malibu,good,4,gas,121000,automatic,sedan,blue,0,2019-03-27,33,12
8600,2013,ford fusion,excellent,4,gas,83000,automatic,sedan,white,0,2018-10-28,45,5
3500,2011,chevrolet impala,excellent,6,gas,196000,automatic,sedan,blue,0,2018-07-09,7,7
9500,2011,chevrolet silverado,excellent,8,gas,155313,automatic,pickup,unknown,1,2018-08-17,53,7
23500,2017,chevrolet silverado,like new,8,gas,41000,automatic,pickup,unknown,1,2018-07-22,37,1
6495,2012,nissan versa,excellent,4,gas,110000,automatic,hatchback,red,0,2018-09-19,33,6
8495,2011,kia sorento,excellent,4,gas,94609,automatic,SUV,purple,1,2019-01-07,34,8
7995,2009,subaru forester,excellent,4,gas,103000,automatic,wagon,silver,1,2019-04-08,7,10
5995,2008,subaru outback,excellent,4,gas,140000,automatic,wagon,blue,1,2018-07-04,14,10
11999,2012,jeep grand cherokee laredo,excellent,6,gas,101233,automatic,SUV,black,1,2018-06-07,23,6
12495,2016,toyota corolla,like new,4,gas,53998,automatic,sedan,silver,0,2019-03-22,6,3
12500,2013,volkswagen passat,excellent,4,diesel,99840,automatic,sedan,blue,0,2018-11-12,8,5
19700,2016,nissan frontier,like new,6,gas,40417,automatic,pickup,red,1,2018-12-31,42,2
6300,2011,ford focus se,like new,4,gas,77000,automatic,sedan,white,0,2019-02-01,35,8
6900,2012,chevrolet malibu,like new,4,gas,78000,automatic,sedan,silver,0,2018-05-28,23,6
4000,2007,gmc yukon,fair,8,gas,206000,automatic,SUV,grey,1,2018-06-03,43,11
13195,2011,ford f-150,good,6,gas,152569,other,truck,white,1,2018-12-22,82,7
6995,2013,ford focus se,excellent,4,gas,99840,automatic,sedan,red,0,2018-07-16,20,5
2250,2009,buick enclave,good,6,gas,162000,automatic,SUV,green,0,2019-02-09,68,10
17000,2011,ford f-150,excellent,8,gas,109645,automatic,truck,white,1,2019-03-17,57,8
4250,2010,chevrolet malibu,excellent,4,gas,146969,automatic,sedan,white,0,2018-11-20,20,8
28500,2016,ford f-150,excellent,8,gas,28184,automatic,truck,grey,1,2019-03-17,56,3
16500,2016,honda cr-v,like new,4,gas,35555,automatic,SUV,white,1,2019-04-15,7,3
5400,2010,honda civic,excellent,4,gas,127471,automatic,coupe,unknown,0,2018-11-15,39,8
5995,2006,toyota rav4,good,4,gas,142942,automatic,SUV,silver,1,2018-12-01,64,12
19000,2017,ford escape,excellent,4,gas,26000,automatic,SUV,black,0,2018-10-27,57,1
16995,2017,toyota camry,like new,4,gas,34140,automatic,sedan,unknown,0,2019-02-15,23,2
12500,2017,toyota corolla,like new,4,gas,44959,automatic,sedan,silver,0,2019-01-21,35,2
4500,2009,ford focus,like new,4,gas,131565,manual,sedan,unknown,0,2019-03-07,10,10
7900,1994,jeep wrangler,excellent,6,gas,163000,manual,other,green,1,2018-10-11,118,24
20997,2015,buick enclave,like new,6,gas,78285,automatic,SUV,white,0,2019-02-18,14,4
10995,2007,chevrolet silverado,good,8,gas,130640,automatic,pickup,blue,1,2018-06-27,22,11
14700,2017,subaru impreza,like new,4,gas,53245,automatic,hatchback,blue,1,2018-09-28,41,1
8000,2008,ford f250 super duty,good,8,diesel,145000,automatic,pickup,blue,1,2018-08-13,41,10
1900,2001,chevrolet suburban,good,8,gas,230000,automatic,SUV,white,1,2018-09-12,42,17
3500,2001,toyota tacoma,good,4,gas,243401,manual,truck,green,1,2018-05-25,28,17
16999,2011,gmc sierra 1500,like new,6,gas,69983,automatic,truck,unknown,1,2019-02-05,63,8
5600,2010,subaru forester,good,4,gas,156000,automatic,SUV,unknown,0,2018-12-08,58,8
5995,2009,gmc acadia,excellent,6,gas,131565,automatic,SUV,blue,0,2018-09-15,14,9
6500,2007,ford expedition,good,8,gas,142000,automatic,SUV,unknown,0,2018-10-01,47,11
26995,2015,gmc sierra,excellent,8,gas,99235,automatic,truck,black,1,2018-12-08,57,3
3995,2004,chevrolet suburban,good,8,gas,215011,automatic,SUV,black,1,2019-04-02,22,15
18672,2016,jeep grand cherokee laredo,like new,6,gas,53998,automatic,SUV,black,1,2018-05-06,68,2
7495,2013,chevrolet impala,excellent,6,gas,129000,automatic,sedan,unknown,0,2019-01-27,8,6
4500,2009,volkswagen jetta,good,4,gas,92700,manual,sedan,black,0,2018-09-01,25,9
6700,2012,chevrolet tahoe,good,8,gas,175431,automatic,SUV,unknown,0,2018-08-01,25,6
20500,2012,ram 1500,excellent,8,gas,75900,automatic,truck,grey,1,2019-01-03,37,7
6000,2010,gmc acadia,excellent,6,gas,139,other,SUV,unknown,0,2018-06-13,63,8
11000,2006,ford f350 super duty,good,8,diesel,330000,automatic,SUV,white,1,2018-10-08,34,12
13500,2005,gmc sierra 2500hd,excellent,8,gas,228000,automatic,pickup,white,1,2018-09-13,78,13
1800,2002,ford taurus,good,6,gas,160000,other,sedan,yellow,0,2019-02-20,54,17
3500,2006,ford f250,fair,8,gas,150920,automatic,truck,blue,1,2019-01-20,51,13
18000,2012,chevrolet silverado 1500,excellent,8,gas,40476,automatic,truck,red,1,2019-02-15,1,7
5300,2004,cadillac escalade,good,8,gas,147600,automatic,SUV,white,1,2018-05-06,7,14
3700,2010,volkswagen jetta,good,5,gas,120225,automatic,sedan,black,0,2018-07-01,26,8
3000,2003,hyundai santa fe,excellent,6,gas,142000,automatic,mini-van,unknown,1,2018-09-27,11,15
5995,2008,chrysler town & country,excellent,6,gas,159387,automatic,mini-van,black,0,2019-03-26,11,11
10995,2010,chevrolet silverado 1500,good,8,gas,165178,automatic,truck,grey,1,2019-03-18,0,9
4295,2006,chevrolet trailblazer,excellent,6,gas,167881,automatic,SUV,blue,1,2019-01-15,29,13
8995,2014,chevrolet equinox,excellent,4,gas,118738,automatic,SUV,unknown,0,2019-02-16,53,5
7500,2000,chevrolet silverado,good,8,gas,192350,automatic,truck,white,0,2019-02-15,21,19
8300,2014,toyota camry,good,4,gas,84000,automatic,sedan,grey,0,2018-10-03,12,4
10999,1997,ram 3500,good,6,diesel,270000,automatic,truck,white,1,2019-03-01,31,22
7200,2004,jeep wrangler,good,6,gas,156640,manual,convertible,blue,1,2019-01-26,19,15
2300,2004,ford explorer,good,6,gas,156640,automatic,SUV,blue,0,2019-03-08,25,15
3500,2004,jeep grand cherokee,good,8,gas,156640,automatic,SUV,silver,1,2018-12-05,9,14
5650,2003,ford expedition,excellent,8,gas,215490,automatic,SUV,silver,1,2018-07-17,18,15
18000,2011,gmc sierra 1500,excellent,8,gas,135000,manual,pickup,grey,0,2019-02-27,79,8
2500,1999,nissan maxima,excellent,6,gas,185630,automatic,sedan,green,0,2018-11-18,43,19
25995,2016,toyota 4runner,excellent,6,gas,66950,automatic,sedan,silver,1,2018-06-12,83,2
1200,2004,hyundai sonata,good,4,gas,147000,automatic,sedan,unknown,0,2018-06-18,15,14
3650,1997,toyota corolla,excellent,4,gas,196561,automatic,sedan,blue,0,2018-08-12,92,21
3500,2005,ford taurus,excellent,6,gas,95241,automatic,sedan,grey,0,2018-09-08,47,13
6250,2014,chevrolet equinox,good,4,gas,90000,automatic,SUV,black,0,2019-04-13,21,5
4500,2006,honda pilot,good,6,gas,132246,automatic,SUV,blue,1,2019-01-28,25,13
10950,2006,jeep grand cherokee laredo,excellent,6,gas,126337,automatic,SUV,black,1,2019-01-02,36,13
5995,2007,chevrolet silverado 1500,good,6,gas,227000,automatic,truck,black,0,2019-03-21,33,12
6995,2013,dodge charger,good,8,gas,179000,automatic,sedan,unknown,0,2018-08-12,2,5
9495,2014,ford explorer,good,8,gas,170000,automatic,SUV,custom,1,2018-11-11,27,4
4495,2008,ford taurus,good,6,gas,107501,automatic,sedan,unknown,0,2018-05-26,70,10
4995,2013,nissan sentra,excellent,4,gas,67566,automatic,sedan,black,0,2019-03-03,57,6
15000,2016,chevrolet impala,excellent,6,gas,53000,automatic,sedan,silver,0,2018-06-01,15,2
5495,2008,ford taurus,good,6,gas,69000,automatic,sedan,unknown,0,2019-04-14,22,11
4995,2007,ford explorer,good,8,gas,225000,automatic,bus,unknown,0,2018-11-29,50,11
5300,2009,honda accord,excellent,6,gas,162500,automatic,coupe,black,1,2018-06-12,34,9
2995,2011,chevrolet silverado 1500,good,6,gas,164210,automatic,pickup,unknown,0,2019-04-17,11,8
31890,2018,chevrolet traverse,like new,6,gas,2376,automatic,SUV,silver,0,2018-07-16,42,0
6450,2010,toyota sienna,good,6,gas,223209,automatic,van,silver,0,2018-07-17,31,8
2500,2003,ford f-250,fair,8,diesel,500000,automatic,truck,silver,0,2019-03-26,125,16
4950,2003,toyota highlander,good,6,gas,186436,automatic,SUV,custom,1,2018-09-20,9,15
6650,2011,hyundai santa fe,good,4,gas,125814,automatic,SUV,unknown,0,2019-03-07,69,8
5995,2008,acura tl,good,6,gas,94000,automatic,sedan,black,0,2018-09-16,29,10
4495,2013,toyota camry,good,4,gas,183044,automatic,sedan,blue,0,2019-03-17,37,6
3999,2007,honda civic,excellent,4,gas,152977,automatic,sedan,silver,0,2018-11-05,90,11
4495,2006,toyota highlander,like new,6,hybrid,175000,automatic,SUV,silver,1,2018-08-07,6,12
3495,2008,hyundai santa fe,like new,6,gas,140000,automatic,SUV,blue,1,2019-03-26,38,11
16900,2008,jeep wrangler,excellent,6,gas,90000,manual,SUV,orange,1,2018-05-28,48,10
5125,2002,toyota camry le,good,4,gas,171811,automatic,sedan,unknown,0,2019-04-08,23,17
5397,2009,ford focus se,good,4,gas,104410,automatic,sedan,red,0,2019-01-20,42,10
5995,2009,dodge charger,excellent,6,gas,131565,automatic,sedan,silver,0,2018-11-27,56,9
15900,2004,ford f-350 sd,excellent,8,diesel,152000,automatic,truck,brown,1,2018-12-22,78,14
12000,2008,ford f-150,excellent,8,gas,104736,automatic,truck,black,1,2019-01-21,7,11
14900,2009,cadillac escalade,good,8,gas,158883,automatic,SUV,white,1,2018-09-29,125,9
14900,2011,gmc sierra 1500,good,8,gas,167114,automatic,pickup,black,1,2019-01-27,103,8
10900,2010,ram 1500,good,6,gas,127168,automatic,pickup,grey,0,2019-02-17,45,9
11999,2007,toyota tacoma,excellent,6,gas,200294,automatic,pickup,unknown,1,2019-04-14,13,12
15500,1999,ford f350 super duty,good,8,diesel,174875,automatic,pickup,blue,1,2019-03-20,48,20
28995,2014,ram 2500,good,8,gas,90000,automatic,truck,black,1,2018-08-21,77,4
2750,1999,ford f-150,good,8,gas,158000,automatic,truck,unknown,1,2018-06-19,17,19
18995,2015,ram 2500,good,8,gas,135942,automatic,truck,unknown,1,2018-05-09,27,3
5800,1993,jeep wrangler,good,6,gas,190000,manual,offroad,blue,1,2019-01-10,17,26
1200,2010,toyota rav4,salvage,4,gas,127168,automatic,SUV,green,1,2018-10-19,21,8
5995,2008,dodge grand caravan,good,6,gas,120000,automatic,van,blue,0,2018-09-09,57,10
31977,2014,jeep wrangler unlimited,excellent,6,gas,25777,automatic,SUV,unknown,1,2018-11-02,57,4
6995,2011,chevrolet equinox,excellent,4,gas,105540,automatic,SUV,grey,0,2018-08-31,20,7
24977,2013,jeep wrangler unlimited,excellent,6,gas,106508,automatic,SUV,black,1,2019-04-02,31,6
11995,2014,volkswagen passat,like new,4,gas,60850,automatic,sedan,black,0,2019-04-10,12,5
30977,2008,gmc sierra 2500hd,excellent,8,diesel,132023,automatic,pickup,black,1,2018-06-08,40,10
7995,2013,ford focus se,like new,4,gas,87950,automatic,sedan,unknown,0,2019-04-08,7,6
4500,2009,ford fusion,excellent,4,gas,133081,automatic,sedan,white,0,2018-11-11,23,9
32977,2015,ram 1500,excellent,8,gas,50103,automatic,pickup,black,1,2019-01-07,79,4
22977,2016,jeep cherokee,excellent,6,gas,58840,automatic,SUV,black,1,2018-12-28,8,2
2750,2002,honda odyssey,excellent,6,gas,224155,automatic,van,unknown,0,2019-04-03,67,17
12750,2012,acura tl,excellent,6,gas,110000,automatic,sedan,black,0,2019-03-07,121,7
